Age,Height,Weight,Team,Year,Host_City,Event,GDP_adjustedPPP_Value,Cereal_yield_kg_per_hectare_Value,Military_expenditure_Value,Tax_revenue,Expense,Central_government_debt,Avg_Temp,Representing_Host,Medal_Binary
22.0,185.0,75.0,United States,1964,Tokyo,Athletics Men's 400 metres,5979589000000.0,2639.3,51213000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,0
22.0,185.0,75.0,United States,1964,Tokyo,Athletics Men's 4 x 400 metres Relay,5979589000000.0,2639.3,51213000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,1
41.0,185.0,68.0,Virgin Islands (U.S.),1988,Seoul,Athletics Men's Marathon,1003200344298.0536,2275.1192099511013,22062050991.976982,159322088468.64624,243135812770.22794,594051434128.9308,0.0,N,0
31.0,170.0,75.0,Trinidad and Tobago,2000,Sydney,Athletics Men's Long Jump,18411933981.9579,2278.1,15410780.271641228,4190083004.8505287,4393386947.620457,3093795351.7492256,25.75,N,0
22.0,183.0,81.0,United States,2000,Sydney,Athletics Men's 4 x 100 metres Relay,10284779000000.0,5854.3,301697000000.0,1329630000000.0032,1837639999999.9995,3410250000000.0034,8.55,N,1
26.0,183.0,81.0,United States,2004,Athina,Athletics Men's 200 metres,12274928000000.0,6850.9,464676000000.0,1165100000000.0,2498699999999.9937,6922545000000.0,8.55,N,1
21.0,187.0,77.0,United States,2004,Athina,Athletics Men's 4 x 400 metres Relay,12274928000000.0,6850.9,464676000000.0,1165100000000.0,2498699999999.9937,6922545000000.0,8.55,N,1
22.0,186.0,95.0,United Kingdom,2008,Beijing,Athletics Men's 100 metres,2240967890424.7,7420.2,65619450480.3609,594831628166.8146,890485983146.4277,1251797443604.0916,8.45,N,0
22.0,186.0,95.0,United Kingdom,2008,Beijing,Athletics Men's 4 x 100 metres Relay,2240967890424.7,7420.2,65619450480.3609,594831628166.8146,890485983146.4277,1251797443604.0916,8.45,N,0
21.0,177.0,72.0,United States,2004,Athina,Athletics Men's 4 x 400 metres Relay,12274928000000.0,6850.9,464676000000.0,1165100000000.0,2498699999999.9937,6922545000000.0,8.55,N,1
21.0,183.0,68.0,New Zealand,2004,Athina,"Athletics Men's 1,500 metres",102515767906.498,6462.1,1285163189.01291,29994186983.59227,31202371769.063168,44971412482.0664,10.55,N,0
25.0,183.0,68.0,New Zealand,2008,Beijing,"Athletics Men's 1,500 metres",127199205210.407,7379.8,1661242821.89874,40055436708.304695,41467516463.642586,45862740481.20736,10.55,N,1
29.0,183.0,68.0,New Zealand,2012,London,"Athletics Men's 1,500 metres",145405724173.621,8012.0,2094946041.41686,38999984795.332634,50925631806.01432,75370100199.1143,10.55,N,0
33.0,183.0,68.0,New Zealand,2016,Rio de Janeiro,"Athletics Men's 1,500 metres",185009491539.262,8383.8,2093352062.4525301,50295645340.35978,57058893319.03508,77891493675.70901,10.55,N,1
25.0,191.0,88.0,United States,2008,Beijing,Athletics Men's Triple Jump,14718582000000.0,6598.3,621131000000.0,1517800000000.0002,3366400000000.003,9425376000000.004,8.55,N,0
21.0,182.0,78.0,Switzerland,2012,London,Athletics Men's 200 metres,462615082063.583,6464.4,4592165377.67521,44042674562.77068,77587300781.8565,101081264263.1262,5.5,N,0
23.0,176.0,73.0,Canada,1992,Barcelona,Athletics Men's 200 metres,583241220049.607,2460.3,10788803123.94,83736880475.37776,149426345349.467,315690788302.2395,0.0,N,0
23.0,176.0,73.0,Canada,1992,Barcelona,Athletics Men's 4 x 400 metres Relay,583241220049.607,2460.3,10788803123.94,83736880475.37776,149426345349.467,315690788302.2395,0.0,N,0
20.0,192.0,81.0,United Kingdom,1972,Munich,Athletics Men's 110 metres Hurdles,955939756230.106,4083.1,7860461050.475791,220042852460.4669,282115585625.0246,288726030587.68756,8.45,N,0
18.0,184.0,70.0,Guam,1996,Atlanta,Athletics Men's 200 metres,1363997612057.9192,1777.6,24950583193.521687,214380870050.53714,332062828614.89276,732452907301.7411,0.0,N,0
27.0,189.50887573964496,76.47524752475249,"Bahamas, The",2016,Rio de Janeiro,Athletics Men's High Jump,11663909787.5813,9338.6,61606632362.78845,1651472600.4989002,1971040950.221832,6048127571.9448805,24.85,N,0
32.0,172.0,62.0,New Zealand,1992,Barcelona,Athletics Men's Marathon,52667578659.3707,5298.4,870398917.171109,16468225800.220692,19301811874.18952,17262527959.29652,10.55,N,0
28.0,177.0,62.0,Sri Lanka,1972,Munich,Athletics Men's 400 metres,40451333961.5866,1966.8,30283133.9023704,7694181023.459424,9965627563.224958,39068151368.358406,26.95,N,0
20.0,182.0,70.0,Sri Lanka,2000,Sydney,Athletics Men's 4 x 400 metres Relay,82483332370.4248,3338.2,822127365.590071,11962364275.280401,18961834867.118187,79929675327.23036,26.95,N,0
21.0,185.0,73.0,United Kingdom,1968,Mexico City,Athletics Men's 400 metres,955939756230.106,3446.5,5563195549.443561,220042852460.4669,282115585625.0246,288726030587.68756,8.45,N,0
21.0,185.0,73.0,United Kingdom,1968,Mexico City,Athletics Men's 4 x 400 metres Relay,955939756230.106,3446.5,5563195549.443561,220042852460.4669,282115585625.0246,288726030587.68756,8.45,N,0
27.0,194.0,115.0,New Zealand,2000,Sydney,Athletics Men's Discus Throw,83023594640.7874,6319.1,858414919.473911,23959622545.622665,26665215343.628723,27212132401.93066,10.55,N,0
21.0,188.0,109.0,United States,2016,Rio de Janeiro,Athletics Men's Hammer Throw,18707189000000.0,8142.9,600106443000.0,2054599999999.9998,4225400000000.0005,18523318000000.004,8.55,N,0
24.0,179.0,71.0,United Kingdom,1996,Atlanta,Athletics Men's 800 metres,1265148723753.91,7299.9,34490949484.9897,294057074167.83777,430341298984.4105,554540449134.3882,8.45,N,0
30.0,188.0,75.0,Canada,2016,Rio de Janeiro,"Athletics Men's 3,000 metres Steeplechase",1625347343803.71,3908.8,18132306659.5623,202437590550.32065,282938632983.2862,950292175531.5642,0.0,N,0
22.0,187.0,83.0,United Kingdom,1996,Atlanta,Athletics Men's Pole Vault,1265148723753.91,7299.9,34490949484.9897,294057074167.83777,430341298984.4105,554540449134.3882,8.45,N,0
27.0,187.0,84.0,Germany,2004,Athina,Athletics Men's Long Jump,2592443321485.94,7355.3,38007611455.6754,269331549184.17456,785000131299.3722,495847472904.5067,8.5,N,0
25.0,183.0,83.0,Australia,1996,Atlanta,Athletics Men's Decathlon,402330256116.17896,2129.5,8202776516.989341,88227623578.00067,99082020317.86882,87980551458.86938,21.65,N,0
26.0,197.0,125.0,Germany,1972,Munich,Athletics Men's Discus Throw,1542829292000.47,3770.2,9006765501.46289,167012210747.6594,312347989447.55884,324149713504.99634,8.5,Y,0
24.0,187.0,85.0,Finland,2008,Beijing,Athletics Men's Javelin Throw,212373304097.574,3542.3,3958118334.10472,43642044675.89413,71059339454.57034,123676056132.37476,1.7,N,0
29.0,177.0,70.0,Switzerland,1972,Munich,Athletics Men's 400 metres Hurdles,185312275839.254,4079.6,601426981.737252,13916383032.142223,31788564846.858562,23521563701.499775,5.5,N,0
24.0,181.0,68.0,Switzerland,1984,Los Angeles,"Athletics Men's 1,500 metres",185312275839.254,6162.9,1807905757.37973,14871669361.692804,32887299559.903557,23521563701.499775,5.5,N,0
28.0,181.0,68.0,Switzerland,1988,Seoul,"Athletics Men's 1,500 metres",185312275839.254,6328.9,3276156632.2695303,15913333411.935085,28557149770.074844,23521563701.499775,5.5,N,0
25.0,183.0,64.0,Germany,1960,Roma,Athletics Men's Triple Jump,1542829292000.47,2417.4,2884517772.40702,167012210747.6594,312347989447.55884,324149713504.99634,8.5,N,0
20.0,180.0,77.0,"Bahamas, The",1968,Mexico City,Athletics Men's 4 x 100 metres Relay,5133478990.74347,940.0,8489906564.474469,744503660.4551195,753685617.2130451,1253535251.9721344,24.85,N,0
20.0,180.0,77.0,"Bahamas, The",1968,Mexico City,Athletics Men's Long Jump,5133478990.74347,940.0,8489906564.474469,744503660.4551195,753685617.2130451,1253535251.9721344,24.85,N,0
21.0,167.0,75.0,Sweden,2004,Athina,Athletics Men's 200 metres,301535164922.224,4892.9,5514710384.83363,82084181511.7827,98079401864.75485,169803134932.6511,2.1,N,0
25.0,167.0,75.0,Sweden,2008,Beijing,Athletics Men's 400 metres,385875885893.883,4820.5,6024791006.05362,104295530258.27797,120060562803.03894,201310106835.62497,2.1,N,0
18.0,173.0,61.0,Indonesia,1984,Los Angeles,Athletics Men's 4 x 100 metres Relay,542282531676.726,3379.4,2002310076.61267,94814788094.98647,68240983087.877,248047905729.65787,25.85,N,0
28.0,196.0,85.0,United States,1992,Barcelona,Athletics Men's 100 metres,6539299000000.0,5357.7,305141000000.0,650999999999.9999,1422630000000.0027,3002619999999.997,8.55,N,0
23.0,178.0,79.0,United States,2008,Beijing,Athletics Men's 4 x 400 metres Relay,14718582000000.0,6598.3,621131000000.0,1517800000000.0002,3366400000000.003,9425376000000.004,8.55,N,1
32.0,172.0,62.0,Switzerland,1960,Roma,Athletics Men's Marathon,185312275839.254,2872.6,200093758.218136,13916383032.142223,31788564846.858562,23521563701.499775,5.5,N,0
22.0,157.0,53.0,Ethiopia,2004,Athina,Athletics Men's Marathon,43340606078.1234,1162.6,311038748.989645,4195701011.7084694,7006897121.211773,25498476618.80027,22.2,N,0
26.0,187.0,78.0,Poland,1972,Munich,Athletics Men's 110 metres Hurdles,235357871376.914,2404.6,10054347826.087,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
21.0,190.0,81.0,Poland,1972,Munich,Athletics Men's 110 metres Hurdles,235357871376.914,2404.6,10054347826.087,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
32.0,171.0,60.0,Austria,1992,Barcelona,Athletics Men's 50 kilometres Walk,166690625207.308,5152.7,2139925321.74009,31538667302.749153,61170707085.12505,90224581297.27602,6.35,N,0
23.0,175.0,60.0,United States,1972,Munich,Athletics Men's 800 metres,5979589000000.0,3908.2,77639000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,0
27.0,175.0,60.0,United States,1976,Montreal,Athletics Men's 800 metres,5979589000000.0,3533.0,91013000000.0,641307080273.7749,1177295467869.1309,2333054044102.4277,8.55,N,1
27.0,175.0,60.0,United States,1976,Montreal,"Athletics Men's 1,500 metres",5979589000000.0,3533.0,91013000000.0,641307080273.7749,1177295467869.1309,2333054044102.4277,8.55,N,0
27.0,179.0,80.0,Australia,2000,Sydney,Athletics Men's 200 metres,504044273834.521,1962.3,7273760312.61052,116370595059.31236,121448723336.58498,149216734179.28152,21.65,Y,0
27.0,179.0,80.0,Australia,2000,Sydney,Athletics Men's 4 x 100 metres Relay,504044273834.521,1962.3,7273760312.61052,116370595059.31236,121448723336.58498,149216734179.28152,21.65,Y,0
23.0,190.0,85.0,Poland,2012,London,Athletics Men's Pole Vault,907167369644.71,3704.9,8986838792.09222,144824982963.7316,316209842286.4675,548422576438.9821,7.85,N,0
27.0,190.0,85.0,Poland,2016,Rio de Janeiro,Athletics Men's Pole Vault,1053113684731.11,3999.9,9164190586.63773,172420719910.68558,366534502534.16754,636653543314.264,7.85,N,0
27.0,180.0,66.0,Poland,2000,Sydney,"Athletics Men's 3,000 metres Steeplechase",407565666000.332,2534.8,3146106712.50118,69260826488.12387,155758705273.35757,246391371752.61508,7.85,N,0
21.0,180.0,64.0,Ethiopia,2012,London,"Athletics Men's 1,500 metres",115941272342.921,2046.8,366539017.667525,10872502627.796568,9816028513.209661,18640655747.099762,22.2,N,0
25.0,180.0,64.0,Ethiopia,2016,Rio de Janeiro,"Athletics Men's 1,500 metres",177814369742.52698,2484.0,468729993.231996,14630192601.985615,18252399589.788216,19085320908.742203,22.2,N,0
27.0,165.0,53.0,Ethiopia,1964,Tokyo,Athletics Men's Marathon,20257819022.4412,1313.0,36140000.0,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
35.0,165.0,53.0,Ethiopia,1972,Munich,Athletics Men's Marathon,20257819022.4412,1313.0,41043478.26086961,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
32.0,170.0,54.0,Ethiopia,1964,Tokyo,"Athletics Men's 10,000 metres",20257819022.4412,1313.0,36140000.0,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
32.0,170.0,54.0,Ethiopia,1964,Tokyo,Athletics Men's Marathon,20257819022.4412,1313.0,36140000.0,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
36.0,170.0,54.0,Ethiopia,1968,Mexico City,"Athletics Men's 5,000 metres",20257819022.4412,1313.0,34660000.0,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
36.0,170.0,54.0,Ethiopia,1968,Mexico City,"Athletics Men's 10,000 metres",20257819022.4412,1313.0,34660000.0,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,1
36.0,170.0,54.0,Ethiopia,1968,Mexico City,Athletics Men's Marathon,20257819022.4412,1313.0,34660000.0,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,1
40.0,170.0,54.0,Ethiopia,1972,Munich,Athletics Men's Marathon,20257819022.4412,1313.0,41043478.26086961,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,1
21.0,175.0,59.0,Ethiopia,2000,Sydney,"Athletics Men's 5,000 metres",32597956575.1223,1116.3,617541613.6279,3091702770.6386933,5325184511.434858,26146922411.35669,22.2,N,1
27.0,178.0,60.0,Ethiopia,1980,Moskva,"Athletics Men's 3,000 metres Steeplechase",20257819022.4412,1313.0,359323671.497585,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
32.0,175.0,56.0,Ethiopia,1968,Mexico City,"Athletics Men's 3,000 metres Steeplechase",20257819022.4412,1313.0,34660000.0,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
35.0,175.0,56.0,Ethiopia,1972,Munich,"Athletics Men's 10,000 metres",20257819022.4412,1313.0,41043478.26086961,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
30.0,180.0,59.0,Ethiopia,1980,Moskva,"Athletics Men's 3,000 metres Steeplechase",20257819022.4412,1313.0,359323671.497585,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
22.0,199.0,125.0,United States,1984,Los Angeles,Athletics Men's Shot Put,5979589000000.0,4374.1,231459000000.0,607046168488.9221,1282860615297.9207,2333054044102.4277,8.55,Y,0
22.0,176.0,88.0,Germany,1968,Mexico City,Athletics Men's Javelin Throw,1542829292000.47,3619.6,4827481334.070029,167012210747.6594,312347989447.55884,324149713504.99634,8.5,N,0
26.0,176.0,88.0,Germany,1972,Munich,Athletics Men's Javelin Throw,1542829292000.47,3770.2,9006765501.46289,167012210747.6594,312347989447.55884,324149713504.99634,8.5,Y,1
21.0,180.0,64.0,Poland,2004,Athina,Athletics Men's High Jump,509392841895.623,3537.6,4778627749.04037,79983556384.89395,192856526728.51755,307950378419.56805,7.85,N,0
25.0,194.0,81.0,Singapore,1996,Atlanta,Athletics Men's High Jump,126365751173.139,2513.752371951541,4100238291.11231,20066348749.47637,20403809235.742832,91809704415.1398,26.45,N,0
22.0,171.0,64.0,Thailand,1960,Roma,Athletics Men's 4 x 100 metres Relay,243157676350.622,1675.5,62825161.2233144,26847409491.138554,30355398570.061638,44857129600.903015,26.3,N,0
22.0,171.0,64.0,Thailand,1960,Roma,Athletics Men's Long Jump,243157676350.622,1675.5,62825161.2233144,26847409491.138554,30355398570.061638,44857129600.903015,26.3,N,0
20.0,187.0,70.0,"Korea, Rep.",2016,Rio de Janeiro,Athletics Men's High Jump,1903410732086.29,6795.2,36934448496.4334,282180885292.11774,474363947377.93005,768230339350.1467,11.5,N,0
26.0,182.0,78.0,Canada,1992,Barcelona,Athletics Men's Pole Vault,583241220049.607,2460.3,10788803123.94,83736880475.37776,149426345349.467,315690788302.2395,0.0,N,0
30.0,193.0,91.0,United States,1984,Los Angeles,Athletics Men's Decathlon,5979589000000.0,4374.1,231459000000.0,607046168488.9221,1282860615297.9207,2333054044102.4277,8.55,Y,0
24.0,180.0,73.0,Canada,2000,Sydney,Athletics Men's 110 metres Hurdles,898018035631.369,2805.7,8299385230.72365,133870980880.92754,169161840058.0005,490879550928.5111,0.0,N,0
24.0,180.0,73.0,Canada,2000,Sydney,Athletics Men's 4 x 100 metres Relay,898018035631.369,2805.7,8299385230.72365,133870980880.92754,169161840058.0005,490879550928.5111,0.0,N,0
25.0,188.0,136.0,United States,1968,Mexico City,Athletics Men's Shot Put,5979589000000.0,3212.8,80732000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,1
29.0,188.0,136.0,United States,1972,Munich,Athletics Men's Shot Put,5979589000000.0,3908.2,77639000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,1
33.0,188.0,136.0,United States,1976,Montreal,Athletics Men's Shot Put,5979589000000.0,3533.0,91013000000.0,641307080273.7749,1177295467869.1309,2333054044102.4277,8.55,N,0
32.0,170.0,60.0,Ireland,1988,Seoul,Athletics Men's Marathon,48275910748.0886,6411.0,453486446.993673,13863329033.20688,19806144789.341,29007802666.594208,9.3,N,0
26.0,190.0,84.0,United States,2000,Sydney,Athletics Men's 800 metres,10284779000000.0,5854.3,301697000000.0,1329630000000.0032,1837639999999.9995,3410250000000.0034,8.55,N,0
25.0,180.0,68.0,Ethiopia,1972,Munich,Athletics Men's 4 x 400 metres Relay,20257819022.4412,1313.0,41043478.26086961,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
19.0,181.0,77.0,Poland,1976,Montreal,Athletics Men's 100 metres,235357871376.914,2685.6,15572289156.6265,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
19.0,181.0,77.0,Poland,1976,Montreal,Athletics Men's 200 metres,235357871376.914,2685.6,15572289156.6265,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
19.0,181.0,77.0,Poland,1976,Montreal,Athletics Men's 4 x 100 metres Relay,235357871376.914,2685.6,15572289156.6265,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
23.0,181.0,77.0,Poland,1980,Moskva,Athletics Men's 100 metres,235357871376.914,2336.8,1506218238.81022,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
23.0,181.0,77.0,Poland,1980,Moskva,Athletics Men's 200 metres,235357871376.914,2336.8,1506218238.81022,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
23.0,181.0,77.0,Poland,1980,Moskva,Athletics Men's 4 x 100 metres Relay,235357871376.914,2336.8,1506218238.81022,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,1
28.0,183.0,68.0,Ethiopia,2012,London,"Athletics Men's 1,500 metres",115941272342.921,2046.8,366539017.667525,10872502627.796568,9816028513.209661,18640655747.099762,22.2,N,0
22.0,183.0,66.0,United States,1972,Munich,Athletics Men's 800 metres,5979589000000.0,3908.2,77639000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,1
22.0,183.0,66.0,United States,1972,Munich,"Athletics Men's 1,500 metres",5979589000000.0,3908.2,77639000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,0
23.0,182.0,72.0,Poland,1992,Barcelona,Athletics Men's 400 metres Hurdles,237222698628.216,2399.0,1881935067.22245,54045690048.69948,85341547170.60388,143411555491.0745,7.85,N,0
26.0,185.0,110.0,Poland,1976,Montreal,Athletics Men's Discus Throw,235357871376.914,2685.6,15572289156.6265,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
22.0,183.0,75.0,"Bahamas, The",1984,Los Angeles,Athletics Men's High Jump,5133478990.74347,1333.3,16987183971.433418,681579935.5697811,813117317.9694082,1253535251.9721344,24.85,N,0
25.0,175.0,62.0,Ireland,2016,Rio de Janeiro,Athletics Men's 20 kilometres Walk,337275730651.634,8223.3,1001610418.2993599,63869759656.74769,85741760920.73773,284481683871.66077,9.3,N,0
25.0,175.0,62.0,Ireland,2016,Rio de Janeiro,Athletics Men's 50 kilometres Walk,337275730651.634,8223.3,1001610418.2993599,63869759656.74769,85741760920.73773,284481683871.66077,9.3,N,0
23.0,193.0,80.0,United States,1996,Atlanta,Athletics Men's High Jump,8100201000000.0,5175.3,271417000000.0,918229999999.9991,1615059999999.9995,3773520000000.0005,8.55,Y,0
22.0,175.0,73.0,Jamaica,1988,Seoul,Athletics Men's 200 metres,11416644183.8912,1603.1,30932577.8211003,1174137730.6204875,2790798884.2648335,15839603712.47358,24.95,N,0
